"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","cm_Industry_Code_Description__c","cm_Industry_Code__c"
"a1bDm000000Ymh7IAC","005Dm000000nnayIAA","","331110 - Iron and Steel Mills and Ferroalloy Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Iron and Steel Mills and Ferroalloy Manufacturing","331110"
"a1bDm000000Ymh8IAC","005Dm000000nnayIAA","","331210 - Iron and Steel Pipe and Tube Manufacturing from Purchased Steel","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Iron and Steel Pipe and Tube Manufacturing from Purchased Steel","331210"
"a1bDm000000Ymh9IAC","005Dm000000nnayIAA","","331221 - Rolled Steel Shape Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Rolled Steel Shape Manufacturing","331221"
"a1bDm000000YmhAIAS","005Dm000000nnayIAA","","331222 - Steel Wire Drawing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Steel Wire Drawing","331222"
"a1bDm000000YmhBIAS","005Dm000000nnayIAA","","331313 - Alumina Refining and Primary Aluminum Production","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Alumina Refining and Primary Aluminum Production","331313"
"a1bDm000000YmmUIAS","005Dm000000nnayIAA","","561439 - Other Business Service Centers (including Copy Shops)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Business Service Centers (including Copy Shops)","561439"
"a1bDm000000YmmVIAS","005Dm000000nnayIAA","","561492 - Court Reporting and Stenotype Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Court Reporting and Stenotype Services","561492"
"a1bDm000000YmmWIAS","005Dm000000nnayIAA","","561440 - Collection Agencies","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Collection Agencies","561440"
"a1bDm000000YmmXIAS","005Dm000000nnayIAA","","561450 - Credit Bureaus","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Credit Bureaus","561450"
"a1bDm000000YmmYIAS","005Dm000000nnayIAA","","561491 - Repossession Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Repossession Services","561491"
"a1bDm000000YmmZIAS","005Dm000000nnayIAA","","561499 - All Other Business Support Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Business Support Services","561499"
"a1bDm000000YmmaIAC","005Dm000000nnayIAA","","561510 - Travel Agencies","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Travel Agencies","561510"
"a1bDm000000YmmbIAC","005Dm000000nnayIAA","","561520 - Tour Operators","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Tour Operators","561520"
"a1bDm000000YmmcIAC","005Dm000000nnayIAA","","561591 - Convention and Visitors Bureaus","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Convention and Visitors Bureaus","561591"
"a1bDm000000YmmdIAC","005Dm000000nnayIAA","","561599 - All Other Travel Arrangement and Reservation Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Travel Arrangement and Reservation Services","561599"
"a1bDm000000YmmeIAC","005Dm000000nnayIAA","","561611 - Investigation and Personal Background Check Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Investigation and Personal Background Check Services","561611"
"a1bDm000000YmmfIAC","005Dm000000nnayIAA","","561612 - Security Guards and Patrol Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Security Guards and Patrol Services","561612"
"a1bDm000000YmmgIAC","005Dm000000nnayIAA","","561613 - Armored Car Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Armored Car Services","561613"
"a1bDm000000YmmhIAC","005Dm000000nnayIAA","","561621 - Security Systems Services (except Locksmiths)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Security Systems Services (except Locksmiths)","561621"
"a1bDm000000YmmiIAC","005Dm000000nnayIAA","","561622 - Locksmiths","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Locksmiths","561622"
"a1bDm000000YmmjIAC","005Dm000000nnayIAA","","561710 - Exterminating and Pest Control Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Exterminating and Pest Control Services","561710"
"a1bDm000000YmmkIAC","005Dm000000nnayIAA","","561720 - Janitorial Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Janitorial Services","561720"
"a1bDm000000YmmlIAC","005Dm000000nnayIAA","","561730 - Landscaping Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Landscaping Services","561730"
"a1bDm000000YmmmIAC","005Dm000000nnayIAA","","561740 - Carpet and Upholstery Cleaning Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Carpet and Upholstery Cleaning Services","561740"
"a1bDm000000YmmnIAC","005Dm000000nnayIAA","","561790 - Other Services to Buildings and Dwellings","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Services to Buildings and Dwellings","561790"
"a1bDm000000YmmoIAC","005Dm000000nnayIAA","","561910 - Packaging and Labeling Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Packaging and Labeling Services","561910"
"a1bDm000000YmmpIAC","005Dm000000nnayIAA","","561920 - Convention and Trade Show Organizers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Convention and Trade Show Organizers","561920"
"a1bDm000000YmmqIAC","005Dm000000nnayIAA","","561990 - All Other Support Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Support Services","561990"
"a1bDm000000YmhCIAS","005Dm000000nnayIAA","","331314 - Secondary Smelting and Alloying of Aluminum","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Secondary Smelting and Alloying of Aluminum","331314"
"a1bDm000000YmhDIAS","005Dm000000nnayIAA","","331315 - Aluminum Sheet, Plate, and Foil Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Aluminum Sheet, Plate, and Foil Manufacturing","331315"
"a1bDm000000YmhEIAS","005Dm000000nnayIAA","","327332 - Concrete Pipe Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Concrete Pipe Manufacturing","327332"
"a1bDm000000YmhFIAS","005Dm000000nnayIAA","","331318 - Other Aluminum Rolling, Drawing, and Extruding","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Aluminum Rolling, Drawing, and Extruding","331318"
"a1bDm000000YmhGIAS","005Dm000000nnayIAA","","331410 - Nonferrous Metal (except Aluminum) Smelting and Refining","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Nonferrous Metal (except Aluminum) Smelting and Refining","331410"
"a1bDm000000YmhHIAS","005Dm000000nnayIAA","","331420 - Copper Rolling, Drawing, Extruding, and Alloying","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Copper Rolling, Drawing, Extruding, and Alloying","331420"
"a1bDm000000YmhIIAS","005Dm000000nnayIAA","","331491 - Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Ext","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding","331491"
"a1bDm000000YmhJIAS","005Dm000000nnayIAA","","331492 - Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)","331492"
"a1bDm000000YmhKIAS","005Dm000000nnayIAA","","331511 - Iron Foundries","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Iron Foundries","331511"
"a1bDm000000YmhLIAS","005Dm000000nnayIAA","","331512 - Steel Investment Foundries","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Steel Investment Foundries","331512"
"a1bDm000000YmhMIAS","005Dm000000nnayIAA","","331513 - Steel Foundries (except Investment)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Steel Foundries (except Investment)","331513"
"a1bDm000000YmmuIAC","005Dm000000nnayIAA","","562211 - Hazardous Waste Treatment and Disposal","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Hazardous Waste Treatment and Disposal","562211"
"a1bDm000000YmmrIAC","005Dm000000nnayIAA","","562111 - Solid Waste Collection","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Solid Waste Collection","562111"
"a1bDm000000YmmsIAC","005Dm000000nnayIAA","","562112 - Hazardous Waste Collection","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Hazardous Waste Collection","562112"
"a1bDm000000YmmtIAC","005Dm000000nnayIAA","","562119 - Other Waste Collection","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Waste Collection","562119"
"a1bDm000000YmmvIAC","005Dm000000nnayIAA","","562212 - Solid Waste Landfill","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Solid Waste Landfill","562212"
"a1bDm000000YmmwIAC","005Dm000000nnayIAA","","562213 - Solid Waste Combustors and Incinerators","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Solid Waste Combustors and Incinerators","562213"
"a1bDm000000YmmxIAC","005Dm000000nnayIAA","","562219 - Other Nonhazardous Waste Treatment and Disposal","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Nonhazardous Waste Treatment and Disposal","562219"
"a1bDm000000YmmyIAC","005Dm000000nnayIAA","","562910 - Remediation Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Remediation Services","562910"
"a1bDm000000YmmzIAC","005Dm000000nnayIAA","","562920 - Materials Recovery Facilities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Materials Recovery Facilities","562920"
"a1bDm000000Ymn0IAC","005Dm000000nnayIAA","","562991 - Septic Tank and Related Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Septic Tank and Related Services","562991"
"a1bDm000000Ymn1IAC","005Dm000000nnayIAA","","562998 - All Other Miscellaneous Waste Management Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Miscellaneous Waste Management Services","562998"
"a1bDm000000Ymn2IAC","005Dm000000nnayIAA","","611110 - Elementary and Secondary Schools","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Elementary and Secondary Schools","611110"
"a1bDm000000Ymn3IAC","005Dm000000nnayIAA","","611210 - Junior Colleges","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Junior Colleges","611210"
"a1bDm000000Ymn4IAC","005Dm000000nnayIAA","","611430 - Professional and Management Development Training","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Professional and Management Development Training","611430"
"a1bDm000000Ymn5IAC","005Dm000000nnayIAA","","611310 - Colleges, Universities, and Professional Schools","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Colleges, Universities, and Professional Schools","611310"
"a1bDm000000Ymn6IAC","005Dm000000nnayIAA","","611410 - Business and Secretarial Schools","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Business and Secretarial Schools","611410"
"a1bDm000000Ymn7IAC","005Dm000000nnayIAA","","611420 - Computer Training","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Computer Training","611420"
"a1bDm000000Ymn8IAC","005Dm000000nnayIAA","","611511 - Cosmetology and Barber Schools","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Cosmetology and Barber Schools","611511"
"a1bDm000000Ymn9IAC","005Dm000000nnayIAA","","611512 - Flight Training","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Flight Training","611512"
"a1bDm000000YmnAIAS","005Dm000000nnayIAA","","611513 - Apprenticeship Training","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Apprenticeship Training","611513"
"a1bDm000000YmnBIAS","005Dm000000nnayIAA","","611519 - Other Technical and Trade Schools","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Technical and Trade Schools","611519"
"a1bDm000000YmnCIAS","005Dm000000nnayIAA","","611610 - Fine Arts Schools","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Fine Arts Schools","611610"
"a1bDm000000YmnDIAS","005Dm000000nnayIAA","","611620 - Sports and Recreation Instruction","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Sports and Recreation Instruction","611620"
"a1bDm000000YmnEIAS","005Dm000000nnayIAA","","611630 - Language Schools","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Language Schools","611630"
"a1bDm000000YmnFIAS","005Dm000000nnayIAA","","611691 - Exam Preparation and Tutoring","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Exam Preparation and Tutoring","611691"
"a1bDm000000YmnGIAS","005Dm000000nnayIAA","","611692 - Automobile Driving Schools","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Automobile Driving Schools","611692"
"a1bDm000000YmnHIAS","005Dm000000nnayIAA","","611699 - All Other Miscellaneous Schools and Instruction","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Miscellaneous Schools and Instruction","611699"
"a1bDm000000YmnIIAS","005Dm000000nnayIAA","","611710 - Educational Support Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Educational Support Services","611710"
"a1bDm000000YmnJIAS","005Dm000000nnayIAA","","621111 - Offices of Physicians (except Mental Health Specialists)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Offices of Physicians (except Mental Health Specialists)","621111"
"a1bDm000000YmnKIAS","005Dm000000nnayIAA","","621112 - Offices of Physicians, Mental Health Specialists","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Offices of Physicians, Mental Health Specialists","621112"
"a1bDm000000YmnLIAS","005Dm000000nnayIAA","","621210 - Offices of Dentists","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Offices of Dentists","621210"
"a1bDm000000YmnMIAS","005Dm000000nnayIAA","","621310 - Offices of Chiropractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Offices of Chiropractors","621310"
"a1bDm000000YmnNIAS","005Dm000000nnayIAA","","621320 - Offices of Optometrists","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Offices of Optometrists","621320"
"a1bDm000000YmnOIAS","005Dm000000nnayIAA","","236210 - Industrial Building Construction","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Industrial Building Construction","236210"
"a1bDm000000YmnPIAS","005Dm000000nnayIAA","","236220 - Commercial and Institutional Building Construction","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Commercial and Institutional Building Construction","236220"
"a1bDm000000YmaIIAS","005Dm000000nnayIAA","","711110 - Theater Companies and Dinner Theaters","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Theater Companies and Dinner Theaters","711110"
"a1bDm000000YmaJIAS","005Dm000000nnayIAA","","711120 - Dance Companies","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Dance Companies","711120"
"a1bDm000000YmaKIAS","005Dm000000nnayIAA","","711130 - Musical Groups and Artists","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Musical Groups and Artists","711130"
"a1bDm000000YmaLIAS","005Dm000000nnayIAA","","711190 - Other Performing Arts Companies","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Performing Arts Companies","711190"
"a1bDm000000YmaMIAS","005Dm000000nnayIAA","","711211 - Sports Teams and Clubs","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Sports Teams and Clubs","711211"
"a1bDm000000YmaNIAS","005Dm000000nnayIAA","","711212 - Racetracks","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Racetracks","711212"
"a1bDm000000YmhNIAS","005Dm000000nnayIAA","","331523 - Nonferrous Metal Die-Casting Foundries","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Nonferrous Metal Die-Casting Foundries","331523"
"a1bDm000000YmhOIAS","005Dm000000nnayIAA","","331524 - Aluminum Foundries (except Die-Casting)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Aluminum Foundries (except Die-Casting)","331524"
"a1bDm000000YmhPIAS","005Dm000000nnayIAA","","331529 - Other Nonferrous Metal Foundries (except Die-Casting)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Nonferrous Metal Foundries (except Die-Casting)","331529"
"a1bDm000000YmhQIAS","005Dm000000nnayIAA","","332111 - Iron and Steel Forging","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Iron and Steel Forging","332111"
"a1bDm000000YmhRIAS","005Dm000000nnayIAA","","332112 - Nonferrous Forging","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Nonferrous Forging","332112"
"a1bDm000000YmhSIAS","005Dm000000nnayIAA","","332114 - Custom Roll Forming","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Custom Roll Forming","332114"
"a1bDm000000YmhTIAS","005Dm000000nnayIAA","","332117 - Powder Metallurgy Part Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Powder Metallurgy Part Manufacturing","332117"
"a1bDm000000YmhUIAS","005Dm000000nnayIAA","","332119 - Metal Crown, Closure, and Other Metal Stamping (except Automotive)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Metal Crown, Closure, and Other Metal Stamping (except Automotive)","332119"
"a1bDm000000YmhVIAS","005Dm000000nnayIAA","","332216 - Saw Blade and Handtool Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Saw Blade and Handtool Manufacturing","332216"
"a1bDm000000YmhWIAS","005Dm000000nnayIAA","","332311 - Prefabricated Metal Building and Component Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Prefabricated Metal Building and Component Manufacturing","332311"
"a1bDm000000YmhXIAS","005Dm000000nnayIAA","","332322 - Sheet Metal Work Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Sheet Metal Work Manufacturing","332322"
"a1bDm000000YmhYIAS","005Dm000000nnayIAA","","332312 - Fabricated Structural Metal Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Fabricated Structural Metal Manufacturing","332312"
"a1bDm000000YmhZIAS","005Dm000000nnayIAA","","332313 - Plate Work Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Plate Work Manufacturing","332313"
"a1bDm000000YmhaIAC","005Dm000000nnayIAA","","332321 - Metal Window and Door Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Metal Window and Door Manufacturing","332321"
"a1bDm000000YmhbIAC","005Dm000000nnayIAA","","332323 - Ornamental and Architectural Metal Work Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Ornamental and Architectural Metal Work Manufacturing","332323"
"a1bDm000000YmhcIAC","005Dm000000nnayIAA","","332410 - Power Boiler and Heat Exchanger Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Power Boiler and Heat Exchanger Manufacturing","332410"
"a1bDm000000YmhdIAC","005Dm000000nnayIAA","","332420 - Metal Tank (Heavy Gauge) Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Metal Tank (Heavy Gauge) Manufacturing","332420"
"a1bDm000000YmheIAC","005Dm000000nnayIAA","","332431 - Metal Can Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Metal Can Manufacturing","332431"
"a1bDm000000YmhfIAC","005Dm000000nnayIAA","","332439 - Other Metal Container Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Metal Container Manufacturing","332439"
"a1bDm000000YmhgIAC","005Dm000000nnayIAA","","332510 - Hardware Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Hardware Manufacturing","332510"
"a1bDm000000YmhhIAC","005Dm000000nnayIAA","","332613 - Spring Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Spring Manufacturing","332613"
"a1bDm000000YmhiIAC","005Dm000000nnayIAA","","332618 - Other Fabricated Wire Product Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Fabricated Wire Product Manufacturing","332618"
"a1bDm000000YmhjIAC","005Dm000000nnayIAA","","332710 - Machine Shops","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Machine Shops","332710"
"a1bDm000000YmhkIAC","005Dm000000nnayIAA","","332215 - Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing","332215"
"a1bDm000000YmhlIAC","005Dm000000nnayIAA","","332721 - Precision Turned Product Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Precision Turned Product Manufacturing","332721"
"a1bDm000000YmhmIAC","005Dm000000nnayIAA","","332722 - Bolt, Nut, Screw, Rivet, and Washer Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Bolt, Nut, Screw, Rivet, and Washer Manufacturing","332722"
