"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","LLC_BI__Category__c","LLC_BI__lookupKey__c"
"a3YDm000000GuB9MAK","005Dm000000nnayIAA","","(TCF) Manual Adjust - CF Available To Service Debt","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","TCF_Manual_Adjust_CF_Available_To_Service_Debt_ACCTGRD"
"a3YDm000000GuBAMA0","005Dm000000nnayIAA","","Loans to Related Co - CP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Loans_to_Related_Co_CP_ACCTGRD"
"a3YDm000000GuBBMA0","005Dm000000nnayIAA","","Income Tax Receivable","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Income_Tax_Receivable_ACCTGRD"
"a3YDm000000GuBCMA0","005Dm000000nnayIAA","","Costs in Excess of Billings","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Costs_in_Excess_of_Billings_ACCTGRD"
"a3YDm000000GuBDMA0","005Dm000000nnayIAA","","Def Inc Tax Recover - CP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Def_Inc_Tax_Recover_CP_ACCTGRD"
"a3YDm000000GuBEMA0","005Dm000000nnayIAA","","Loans from Related Co - LTP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Loans_from_Related_Co_LTP_ACCTGRD"
"a3YDm000000GuBFMA0","005Dm000000nnayIAA","","Subordinated Debt-Liab","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Subordinated_DebtLiab_ACCTGRD"
"a3YDm000000GuBGMA0","005Dm000000nnayIAA","","Return on Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Ratios/Stats)","Return_on_Assets_ACCTGRD"
"a3YDm000000GuBHMA0","005Dm000000nnayIAA","","Return on Equity","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Ratios/Stats)","Return_on_Equity_ACCTGRD"
"a3YDm000000GuBIMA0","005Dm000000nnayIAA","","Amortization Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Amortization_Expense_ACCTGRD"
"a3YDm000000GuBJMA0","005Dm000000nnayIAA","","Amortization","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","RMA Benchmarking","amortization"
"a3YDm000000GuBKMA0","005Dm000000nnayIAA","","Depreciation Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Depreciation_Expense_ACCTGRD"
"a3YDm000000GuBLMA0","005Dm000000nnayIAA","","Depreciation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","RMA Benchmarking","depreciation"
"a3YDm000000GuBMMA0","005Dm000000nnayIAA","","Asset Impairment","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Asset_Impairment_ACCTGRD"
"a3YDm000000GuBNMA0","005Dm000000nnayIAA","","Other Accounts/Notes Rec - LTP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Other_AccountsNotes_Rec_LTP_ACCTGRD"
"a3YDm000000GuBOMA0","005Dm000000nnayIAA","","Due from Officers/Stkhldr LTP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Due_from_OfficersStkhldr_LTP_ACCTGRD"
"a3YDm000000GuBPMA0","005Dm000000nnayIAA","","Due from Related Co - LTP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Due_from_Related_Co_LTP_ACCTGRD"
"a3YDm000000GuBQMA0","005Dm000000nnayIAA","","Prepaids/Deferreds - LTP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","PrepaidsDeferreds_LTP_ACCTGRD"
"a3YDm000000GuBRMA0","005Dm000000nnayIAA","","(TCF) Rent/Lease Add Back","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","TCF_RentLease_Add_Back_ACCTGRD"
"a3YDm000000GuBSMA0","005Dm000000nnayIAA","","Historical CFC (TCF)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Ratios/Stats)","Historical_CFC_TCF_ACCTGRD"
"a3YDm000000GuBTMA0","005Dm000000nnayIAA","","Accum Deprec & Impairment","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Accum_Deprec_Impairment_ACCTGRD"
"a3YDm000000GuBUMA0","005Dm000000nnayIAA","","Accumulated Depreciation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","RMA Benchmarking","accumulated_depreciation"
"a3YDm000000GuBVMA0","005Dm000000nnayIAA","","Loans to Related Co - LTP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Loans_to_Related_Co_LTP_ACCTGRD"
"a3YDm000000GuBWMA0","005Dm000000nnayIAA","","Accumulated Amortization","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","RMA Benchmarking","accumulated_amortization"
"a3YDm000000GuBXMA0","005Dm000000nnayIAA","","Accum Amort & Impairment","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Accum_Amort_Impairment_ACCTGRD"
"a3YDm000000GuBYMA0","005Dm000000nnayIAA","","Buildings & Improvements","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Buildings_Improvements_ACCTGRD"
"a3YDm000000GuBZMA0","005Dm000000nnayIAA","","Furniture & Fixtures","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Furniture_Fixtures_ACCTGRD"
"a3YDm000000GuBaMAK","005Dm000000nnayIAA","","Def Inc Tax Recover - LTP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Def_Inc_Tax_Recover_LTP_ACCTGRD"
"a3YDm000000GuBbMAK","005Dm000000nnayIAA","","Long Term Debt-Other Unsec","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Long_Term_DebtOther_Unsec_ACCTGRD"
"a3YDm000000GuBcMAK","005Dm000000nnayIAA","","Capital Lease Obligations - LTP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Capital_Lease_Obligations_LTP_ACCTGRD"
"a3YDm000000GuBdMAK","005Dm000000nnayIAA","","Long Term Debt-Other Sec","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Long_Term_DebtOther_Sec_ACCTGRD"
"a3YDm000000GuBeMAK","005Dm000000nnayIAA","","Days In Period","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Other)","Days_In_Period_ACCTGRD"
"a3YDm000000GuBfMAK","005Dm000000nnayIAA","","Prior Period Total Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Prior_Period_Total_Assets_ACCTGRD"
"a3YDm000000GuBgMAK","005Dm000000nnayIAA","","Prior Period Total Liabilities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Prior_Period_Total_Liabilities_ACCTGRD"
"a3YDm000000GuBhMAK","005Dm000000nnayIAA","","Prior Period Net Worth","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Prior_Period_Net_Worth_ACCTGRD"
"a3YDm000000GuBiMAK","005Dm000000nnayIAA","","Deferred Interest","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Deferred_Interest_ACCTGRD"
"a3YDm000000GuBjMAK","005Dm000000nnayIAA","","Minority Interest-Liab","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Minority_InterestLiab_ACCTGRD"
"a3YDm000000GuBkMAK","005Dm000000nnayIAA","","Manual Input - PFY Net Worth","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Other)","Manual_Input_PFY_Net_Worth_ACCTGRD"
"a3YDm000000GuBlMAK","005Dm000000nnayIAA","","Interest Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Interest_Income_ACCTGRD"
"a3YDm000000GuBmMAK","005Dm000000nnayIAA","","Prior Period CPLTD Total","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Prior_Period_CPLTD_Total_ACCTGRD"
"a3YDm000000GuBnMAK","005Dm000000nnayIAA","","Working Capital","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Ratios/Stats)","Working_Capital_ACCTGRD"
"a3YDm000000GuBoMAK","005Dm000000nnayIAA","","Cost of Sales - Deprec & Impairment","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Cost_of_Sales_Deprec_Impairment_ACCTGRD"
"a3YDm000000GuBpMAK","005Dm000000nnayIAA","","Lease/Rent Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","LeaseRent_Expense_ACCTGRD"
"a3YDm000000GuBqMAK","005Dm000000nnayIAA","","Sch. C - Other Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_C_Other_Income_ACCTGRD"
"a3YDm000000GuBrMAK","005Dm000000nnayIAA","","Sch. C - Other Interest Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_C_Other_Interest_Expense_ACCTGRD"
"a3YDm000000GuBsMAK","005Dm000000nnayIAA","","Sch. C - Amortization Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_C_Amortization_Expense_ACCTGRD"
"a3YDm000000GuBtMAK","005Dm000000nnayIAA","","EBIDA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Ratios/Stats)","EBIDA_ACCTGRD"
"a3YDm000000GuBuMAK","005Dm000000nnayIAA","","Officers' Compensation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Officers_Compensation_ACCTGRD"
"a3YDm000000GuBvMAK","005Dm000000nnayIAA","","Officers', Directors', Owners' Compensation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","RMA Benchmarking","officers_directors_owners_compensation"
"a3YDm000000GuBwMAK","005Dm000000nnayIAA","","Bad Debt Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Bad_Debt_Expense_ACCTGRD"
"a3YDm000000GuBxMAK","005Dm000000nnayIAA","","Sch. E - Amortization","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_E_ Amortization_ACCTGRD"
"a3YDm000000GuByMAK","005Dm000000nnayIAA","","Sch. F - Other Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_F_Other_Income_ACCTGRD"
"a3YDm000000GuBzMAK","005Dm000000nnayIAA","","EBITDA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Ratios/Stats)","EBITDA_ACCTGRD"
"a3YDm000000GuC0MAK","005Dm000000nnayIAA","","Net Margin","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Ratios/Stats)","Net_Margin_ACCTGRD"
"a3YDm000000GuC1MAK","005Dm000000nnayIAA","","Sch. F - Interest Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_F_Interest_Expense_ACCTGRD"
"a3YDm000000GuC2MAK","005Dm000000nnayIAA","","Sch. F - Amortization Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_F_Amortization_Expense_ACCTGRD"
"a3YDm000000GuC3MAK","005Dm000000nnayIAA","","Chg Net Fixed Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Chg_Net_Fixed_Assets_ACCTGRD"
"a3YDm000000GuC4MAK","005Dm000000nnayIAA","","EBT","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Ratios/Stats)","EBT_ACCTGRD"
"a3YDm000000GuC5MAK","005Dm000000nnayIAA","","Selling Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Selling_Expense_ACCTGRD"
"a3YDm000000GuC6MAK","005Dm000000nnayIAA","","Accounts Payable Days","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Ratios/Stats)","Accounts_Payable_Days_ACCTGRD"
"a3YDm000000GuC7MAK","005Dm000000nnayIAA","","Buildings","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","RMA Benchmarking","buildings"
"a3YDm000000GuC8MAK","005Dm000000nnayIAA","","Total Changes in Equity Accounts","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Other)","Total_Changes_in_Equity_Accounts_ACCTGRD"
"a3YDm000000GuC9MAK","005Dm000000nnayIAA","","Total Change in Net Worth","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Other)","Total_Change_in_Net_Worth_ACCTGRD"
"a3YDm000000GuCAMA0","005Dm000000nnayIAA","","Unexplained Difference","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Other)","Unexplained_Difference_ACCTGRD"
"a3YDm000000GuCBMA0","005Dm000000nnayIAA","","(TCF) Cash Flow Available to Service Debt","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","TCF_Cash_Flow_Available_to_Service_Debt_ACCTGRD"
"a3YDm000000GuCCMA0","005Dm000000nnayIAA","","(TCF) Historical Debt Service","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","TCF_Historical_Debt_Service_ACCTGRD"
"a3YDm000000GuCDMA0","005Dm000000nnayIAA","","(TCF) Pro Forma Debt Service","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","TCF_Pro_Forma_Debt_Service_ACCTGRD"
"a3YDm000000GuCEMA0","005Dm000000nnayIAA","","(ICF) Net Cash from Operations","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","ICF_Net_Cash_from_Operations_ACCTGRD"
"a3YDm000000GuCFMA0","005Dm000000nnayIAA","","(ICF) Change in Net Fixed Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","ICF_Change_in_Net_Fixed_Assets_ACCTGRD"
"a3YDm000000GuCGMA0","005Dm000000nnayIAA","","(ICF) Change in Investments","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","ICF_Change_in_Investments_ACCTGRD"
"a3YDm000000GuCHMA0","005Dm000000nnayIAA","","(ICF) Change in Net Intangibles","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","ICF_Change_in_Net_Intangibles_ACCTGRD"
"a3YDm000000GuCIMA0","005Dm000000nnayIAA","","(ICF) Net Cash Used in Investing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","ICF_Net_Cash_Used_in_Investing_ACCTGRD"
"a3YDm000000GuCJMA0","005Dm000000nnayIAA","","(ICF) Net Change in Borrowing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","ICF_Net_Change_in_Borrowing_ACCTGRD"
"a3YDm000000GuCKMA0","005Dm000000nnayIAA","","(ICF) Net Change in Other Funding","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","ICF_Net_Change_in_Other_Funding_ACCTGRD"
"a3YDm000000GuCLMA0","005Dm000000nnayIAA","","(ICF) Net Cash Provided by Financing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","ICF_Net_Cash_Provided_by_Financing_ACCTGRD"
"a3YDm000000GuCMMA0","005Dm000000nnayIAA","","(ICF) Change in Cash & Equivalents","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","ICF_Change_in_Cash_Equivalents_ACCTGRD"
"a3YDm000000GuCNMA0","005Dm000000nnayIAA","","Total Net Sales/Revenue","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Total_Net_SalesRevenue_ACCTGRD"
"a3YDm000000GuCOMA0","005Dm000000nnayIAA","","Total Cost of Sales/Revenue","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Total_Cost_of_SalesRevenue_ACCTGRD"
"a3YDm000000GuCPMA0","005Dm000000nnayIAA","","Gross Profit","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Gross_Profit_ACCTGRD"
"a3YDm000000GuCQMA0","005Dm000000nnayIAA","","Total Operating Expenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Total_Operating_Expenses_ACCTGRD"
"a3YDm000000GuCRMA0","005Dm000000nnayIAA","","Net Operating Profit","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Net_Operating_Profit_ACCTGRD"
"a3YDm000000GuCSMA0","005Dm000000nnayIAA","","Total Other Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Total_Other_Income_ACCTGRD"
"a3YDm000000GuCTMA0","005Dm000000nnayIAA","","Total Other Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Total_Other_Expense_ACCTGRD"
"a3YDm000000GuCUMA0","005Dm000000nnayIAA","","Profit Before Taxes","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Profit_Before_Taxes_ACCTGRD"
"a3YDm000000GuCVMA0","005Dm000000nnayIAA","","Total Provision for Taxes","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Total_Provision_for_Taxes_ACCTGRD"
"a3YDm000000GuCWMA0","005Dm000000nnayIAA","","Total Minority Interest","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Total_Minority_Interest_ACCTGRD"
"a3YDm000000GuCXMA0","005Dm000000nnayIAA","","Total Extraordinary Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Total_Extraordinary_Income_ACCTGRD"
"a3YDm000000GuCYMA0","005Dm000000nnayIAA","","Profit Before Extraordinary Items","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Profit_Before_Extraordinary_Items_ACCTGRD"
"a3YDm000000GuCZMA0","005Dm000000nnayIAA","","Net Profit","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Net_Profit_ACCTGRD"
"a3YDm000000GuCaMAK","005Dm000000nnayIAA","","Total Cash and Equivalents","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_Cash_and_Equiv_ACCTGRD"
"a3YDm000000GuCbMAK","005Dm000000nnayIAA","","Net Trade Receivables","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Net_Trade_Receivables_ACCTGRD"
"a3YDm000000GuCcMAK","005Dm000000nnayIAA","","Total Inventory","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_Inventory_ACCTGRD"
"a3YDm000000GuCdMAK","005Dm000000nnayIAA","","Total Other Current Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_Other_Current_Assets_ACCTGRD"
"a3YDm000000GuCeMAK","005Dm000000nnayIAA","","Total Current Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_Current_Assets_ACCTGRD"
"a3YDm000000GuCfMAK","005Dm000000nnayIAA","","Gross Fixed Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Gross_Fixed_Assets_ACCTGRD"
"a3YDm000000GuCgMAK","005Dm000000nnayIAA","","Net Fixed Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Net_Fixed_Assets_ACCTGRD"
"a3YDm000000GuChMAK","005Dm000000nnayIAA","","Total Other Non Current Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_Other_NC_Assets_ACCTGRD"
