"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","LLC_BI__Spread_Statement_Type__c","LLC_BI__Debit__c","LLC_BI__Hide_All_Records__c","LLC_BI__Hide_Currency_Symbol__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Grand_Total__c","LLC_BI__Row_Number__c","LLC_BI__Title__c","LLC_BI__lookupKey__c","LLC_BI__Group_Type__c","LLC_BI__Is_Summary_Group__c","LLC_BI__Global_Analysis_Type__c","LLC_BI__Hide_Column_Totals__c","LLC_BI__KPI_Type__c","LLC_BI__Publish_On_Init_Event__c","LLC_BI__Publish_On_Update_Event__c","LLC_BI__Total_Type__c","LLC_BI__Show_Math__c","LLC_BI__Source_Group__c","LLC_BI__Is_Balance_Check__c","LLC_BI__Color__c"
"a16Dm000000MOiWIAW","","CASH FROM TRADING ACTIVITIES","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","true","false","true","","21.0","Cash From Trading Activities","42377845550699385","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOiXIAW","","Cash Paid for Operating Costs","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","false","false","true","","31.0","Cash Paid for Operating Costs","42145171332049809","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOiYIAW","","CASH AFTER OPERATIONS","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","true","false","true","","41.0","Cash After Operations","42473340962193082","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOiZIAW","","Total Other Income (Expense)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","false","false","true","","51.0","Other Income (Expense)","42651495085501897","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOiaIAG","","Taxes Paid","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","false","false","true","","61.0","Taxes Paid","42913749232195949","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOibIAG","","NET CASH AFTER OPERATIONS","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","true","false","true","","71.0","Net Cash After Operations","42172695089125823","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOicIAG","","Cash Paid for Dividends & Interest","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","false","false","true","","81.0","Cash Paid for Dividends & Interest","42436344462986185","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOidIAG","","NET CASH INCOME","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","true","false","true","","91.0","NET CASH INCOME","42816862288920201","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOieIAG","","Cash Effect. Debt Amortization","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","false","false","true","","101.0","Debt Amortization","42446778936648798","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOifIAG","","CASH AFTER DEBT AMORT","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","true","false","true","","111.0","Cash After Debt Amort","42044466318799150","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOigIAG","","Change in Net Fixed Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","false","false","true","","121.0","Change in Net Fixed Assets","42263359045454347","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOihIAG","","Change in Net Intangibles","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","false","false","true","","141.0","Change in Net Intangibles","42020686727650154","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOiiIAG","","Change in Investments","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","false","false","true","","131.0","Change in Investments","42517193330749566","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOijIAG","","Cash Paid for Plant and Investments","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","true","false","true","","151.0","Cash Paid for Plant and Investments","42825610908528363","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOikIAG","","Extraordinary and Non-Cash Items","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","false","false","true","","161.0","Extraordinary and Non-Cash Items","42127248769454618","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOilIAG","","FINANCING SURPLUS (REQMNTS)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","true","false","true","","171.0","Financing Surplus (REQMNTS)","42684728973485293","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOimIAG","","Net Change in Borrowing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","false","false","true","","181.0","Change in Borrowing","42463350484323152","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOinIAG","","Net Change in Other Funding","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","false","false","true","","191.0","Change in Other Funding","42234464494614769","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOioIAG","","Net Cash from Funding","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","true","false","true","","201.0","Cash from Funding","42626343913860113","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOipIAG","","CASH AFTER FINANCING","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","true","false","true","","211.0","CASH AFTER FINANCING","42311939656236750","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOiqIAG","","Total Unexplained Balance","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1YIAS","false","false","false","true","","221.0","Unexplained Balance","42328844982440499","Financial","false","None","false","","","","Standard","false","","true",""
"a16Dm000000MOirIAG","","Partial Year Adjustment","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1ZIAS","false","false","false","false","","1.0","Partial Year Adjustment","42444454187341364","Decimal","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOisIAG","","Prior Period Values","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1ZIAS","false","false","false","false","","6.0","Prior Period Values","42994882846285893","Financial","false","None","true","","","","Standard","false","","false",""
"a16Dm000000MOitIAG","","Annualized Values","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1ZIAS","false","false","false","false","","11.0","Annualized Values","42336765895079376","Financial","false","None","true","","","","Standard","false","","false",""
"a16Dm000000MOiuIAG","","Liquidity","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1ZIAS","false","false","false","true","","21.0","Liquidity","42889353535446844","Decimal","false","None","true","","","","Standard","false","","false",""
"a16Dm000000MOivIAG","","Leverage","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1ZIAS","false","false","false","true","","31.0","Leverage","42788860004898268","Financial","false","None","true","","","","Standard","false","","false",""
"a16Dm000000MOiwIAG","","Coverage","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1ZIAS","false","false","false","true","","41.0","Coverage","42555183354532874","Decimal","false","None","true","","","","Standard","false","","false",""
"a16Dm000000MOixIAG","","Profitability","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1ZIAS","false","false","false","true","","51.0","Profitability","42432944399798669","Percentage","false","None","true","","","","Standard","false","","false",""
"a16Dm000000MOiyIAG","","Total Changes in Retained Earnings","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1aIAC","false","false","false","true","","11.0","Changes in Retained Earnings","42365275048173023","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOizIAG","","Activity","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1ZIAS","false","false","false","true","","61.0","Activity","42043971898039451","Decimal","false","None","true","","","","Standard","false","","false",""
"a16Dm000000MOj0IAG","","Growth (%)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1ZIAS","false","false","false","true","","71.0","Growth (%)","42690423387348961","Percentage","false","None","true","","","","Standard","false","","false",""
"a16Dm000000MOj1IAG","","Beginning Net Worth","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1aIAC","false","false","false","true","","1.0","Beginning Net Worth","42129932407639596","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOj2IAG","","Total Changes in Equity Accounts","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1aIAC","false","false","false","true","","21.0","Change in Equity Accounts","42791948452231706","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOj3IAG","","Total Adjustments to Net Worth","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1aIAC","false","false","false","true","","31.0","Adjustments to Net Worth","42063510840686859","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOj4IAG","","Total Changes in Net Worth","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1aIAC","false","false","false","true","","41.0","Changes in Net Worth","42730149639608682","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOj5IAG","","Unexplained Difference","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1aIAC","false","false","false","true","","51.0","Unexplained Difference","42549373078462551","Financial","false","None","false","","","","Standard","false","","true",""
"a16Dm000000MOj6IAG","","Cash Available to Service Debt","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1bIAC","false","false","false","true","","1.0","Cash Available to Service Debt","42805881944057806","Financial","false","Cash Flow","false","","","","Standard","false","","false",""
"a16Dm000000MOj7IAG","","Historical Debt Service","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1bIAC","false","false","false","true","","21.0","Historical Debt Service","42846342861045721","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOj8IAG","","Pro Forma Debt Service","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1bIAC","false","false","false","true","","31.0","Pro Forma Debt Service","42742051215791333","Financial","false","Debt Service","false","","","","Standard","false","","false",""
"a16Dm000000MOj9IAG","","Cash Flow Coverage","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1bIAC","false","false","false","true","","41.0","Cash Flow Coverage","42925767525929818","Financial","false","None","true","","","","Standard","false","","false",""
"a16Dm000000MOjAIAW","","Net Cash from Operations","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1cIAC","false","false","false","true","","1.0","Cash from Operations","42883134611778123","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjBIAW","","Change in Net Fixed Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1cIAC","false","false","false","true","","11.0","Change in Net Fixed Assets","42418299129149697","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjCIAW","","Change in Investments","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1cIAC","false","false","false","true","","21.0","Change in Investments","42468313437987159","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjDIAW","","Change in Net Intangibles","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1cIAC","false","false","false","true","","31.0","Change in Net Intangibles","42571211757426657","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjEIAW","","Net Cash Used in Investing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1cIAC","false","true","false","true","","41.0","Cash Used in Investing","42805446571963907","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjFIAW","","Net Change in Borrowing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1cIAC","false","false","false","true","","51.0","Change in Borrowing","42112012626635531","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjGIAW","","Net Change in Other Funding","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1cIAC","false","false","false","true","","61.0","Change in Other Funding","42133793621654457","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjHIAW","","Net Cash Provided by Financing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1cIAC","false","true","false","true","","71.0","Cash Provided by Financing","42877627994894526","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjIIAW","","Change in Cash & Equivalents","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1cIAC","false","true","false","true","","81.0","Change in Cash & Equivalents","42560948334403897","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjJIAW","","Unexplained Difference","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1cIAC","false","false","false","true","","91.0","Balance Check","42823645148068114","Financial","false","None","false","","","","Standard","false","","true",""
"a16Dm000000MOjKIAW","","Net/Sales/Revenue","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1dIAC","false","false","false","true","","10.0","Sales","42316180295220746","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjLIAW","","Total Cost of Sales/Revenue","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1dIAC","false","false","false","true","","20.0","Cost of Goods Sold","42239081380320385","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjMIAW","","Gross Profit","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1dIAC","false","true","false","true","","30.0","Gross Profit","42804520551228961","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjNIAW","","Total Operating Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1dIAC","false","false","false","true","","40.0","Operating Expense","42568208605426816","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjOIAW","","Net Operating Profit","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1dIAC","false","true","false","true","","50.0","Operating Profit","42205776482241762","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjPIAW","","Total Other Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1dIAC","false","false","false","true","","70.0","Other Income","42222278769183804","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjQIAW","","Total Other Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1dIAC","false","false","false","true","","75.0","Other Expense","42453324977276661","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjRIAW","","Profit Before Taxes","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1dIAC","false","true","false","true","","80.0","Profit Before Taxes","42742245511487017","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjSIAW","","Total Provision for Taxes","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1dIAC","false","false","false","true","","90.0","Provision for Taxes","42655443174123222","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjTIAW","","Profitability","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1dIAC","false","false","false","true","","130.0","Profitability","42401708125571164","Financial","false","None","true","","","","Standard","false","","false",""
"a16Dm000000MOjUIAW","","Total Cash and Equivalents","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","true","","5.0","Cash and Equivalents","42187373901056001","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjVIAW","","Net Trade Accounts Receivable","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","true","","7.5","Trade Accounts Receivable","42779198998665783","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjWIAW","","Total Inventory","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","true","","8.75","Inventory","42957197719832119","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjXIAW","","Total Other Current Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","true","","10.0","Other Current Assets","42152089077242861","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjYIAW","","Total Current Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","true","","12.5","Total Current Assets","42704931615780203","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjZIAW","","Gross Fixed Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","true","","13.75","Gross Fixed Assets","42037235039626120","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjaIAG","","Net Fixed Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","true","","15.0","Net Fixed Assets","42103167371334758","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjbIAG","","Total Non Current Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","true","","25.0","Total Non Current Assets","42297513783930220","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjcIAG","","Total Other Non-Current Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","true","","20.0","Other Non-Current Assets","42811776905142248","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjdIAG","","Total Gross Intangibles","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","true","","22.5","Gross Intangibles","42095794339195828","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjeIAG","","Net Intangible Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","true","","23.75","Net Intangible Assets","42265359463090680","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjfIAG","","Total Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","true","false","true","","30.0","Total Assets","42601774100263970","Financial","false","Total Assets","false","","","","Standard","false","","false",""
"a16Dm000000MOjgIAG","","Total Short Term Notes","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","true","","35.0","Short Term Notes","42805633802053705","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjhIAG","","Total Accounts Payable","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","true","","37.5","Accounts Payable","42898118091051732","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjiIAG","","Total Other Current Liabilities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","true","","40.0","Other Current Liabilities","42103143533524795","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjjIAG","","Total Current Liabilities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","true","false","true","","45.0","Total Current Liabilities","42758244964978582","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjkIAG","","Total Non-Current Liabilities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","true","","50.0","Non-Current Liabilities","42893074136284913","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjlIAG","","Total Liabilities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","true","false","true","","60.0","Total Liabilities","42527882740580503","Financial","false","Total Liabilities","false","","","","Standard","false","","false",""
"a16Dm000000MOjmIAG","","Total Shareholders Equity","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","true","","70.0","Equity","42790775881502893","Financial","false","Total Equity","false","","","","Standard","false","","false",""
"a16Dm000000MOjnIAG","","Calc Net Worth","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","false","","80.0","Calc Net Worth","42901533549906072","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjoIAG","","Unexplained Difference","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","true","","82.5","Balance Check","42763190175849340","Financial","false","None","false","","","","Standard","false","","true",""
"a16Dm000000MOjpIAG","","Net Worth Calcs","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1eIAC","false","false","false","true","","85.0","Net Worth Calcs","42069066714241818","Financial","false","Adjusted Total Equity","true","","","","Standard","false","","false",""
"a16Dm000000MOjqIAG","","Total Operating Expenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1fIAC","false","false","false","true","","4000.0","Operating Expenses","42155554878480098","Financial","false","None","false","","","","Standard","false","","false",""
