"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","LLC_BI__Classification__c","LLC_BI__Spread_Statement_Total_Group__c","LLC_BI__lookupKey__c"
"a3gDm000000g1Y7IAI","","Effective Gross Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDhMAK","a16Dm000000MOjxIAG","Lkadjsdfhasdkljfhaskjh17"
"a3gDm000000g1Y8IAI","","Total Operating Expenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDiMAK","a16Dm000000MOjqIAG","Lkadjsdfhasdkljfhaskjh18"
"a3gDm000000g1Y9IAI","","Cash Flow After Debt Service","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDjMAK","a16Dm000000MOjzIAG","Lkadjsdfhasdkljfhaskjh20"
"a3gDm000000g1YAIAY","","Net Operating Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDkMAK","a16Dm000000MOjyIAG","Lkadjsdfhasdkljfhaskjh19"
"a3gDm000000g1YBIAY","","Debt Service Coverage Ratio","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDlMAK","a16Dm000000MOk0IAG","Lkadjsdfhasdkljfhaskjh21"
"a3gDm000000g1YCIAY","","Estimated Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDmMAK","a16Dm000000MOk1IAG","Lkadjsdfhasdkljfhaskjh22"
"a3gDm000000g1YDIAY","","Max Annual Payment Given Policy DSCR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDnMAK","a16Dm000000MOk4IAG","Lkadjsdfhasdkljfhaskjh25"
"a3gDm000000g1YEIAY","","Max Loan Given Policy DSCR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDoMAK","a16Dm000000MOk5IAG","Lkadjsdfhasdkljfhaskjh26"
"a3gDm000000g1YFIAY","","Debt Service Coverage Ratio","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDlMAK","a16Dm000000MOk9IAG","Lkadjsdfhasdkljfhaskjh30"
"a3gDm000000g1YGIAY","","Cf After DS","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDjMAK","a16Dm000000MOklIAG","Lkadjsdfhasdkljfhaskjh27"
"a3gDm000000g1YHIAY","","Net Operating Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDkMAK","a16Dm000000MOkBIAW","Lkadjsdfhasdkljfhaskjh28"
"a3gDm000000g1YIIAY","","Cash Flow After Debt Service","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDjMAK","a16Dm000000MOkCIAW","Lkadjsdfhasdkljfhaskjh29"
"a3gDm000000g1YJIAY","","Estimated Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDmMAK","a16Dm000000MOkDIAW","Lkadjsdfhasdkljfhaskjh31"
"a3gDm000000g1YKIAY","","Loan to Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDeMAK","a16Dm000000MOkEIAW","Lkadjsdfhasdkljfhaskjh32"
"a3gDm000000g1YLIAY","","Max Loan Policy LTV","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDfMAK","a16Dm000000MOkFIAW","Lkadjsdfhasdkljfhaskjh33"
"a3gDm000000g1YMIAY","","Max Annual Payment Given Policy DSCR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDnMAK","a16Dm000000MOkGIAW","Lkadjsdfhasdkljfhaskjh34"
"a3gDm000000g1YNIAY","","Max Loan Given Policy DSCR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDoMAK","a16Dm000000MOkHIAW","Lkadjsdfhasdkljfhaskjh35"
"a3gDm000000g1YOIAY","","Potential Gross Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDgMAK","a16Dm000000MOk6IAG","Lkadjsdfhasdkljfhaskjh36"
"a3gDm000000g1YPIAY","","Total Vacancy Amount","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9XMAS","a16Dm000000MOk7IAG","Lkadjsdfhasdkljfhaskjh37"
"a3gDm000000g1YQIAY","","Effective Gross Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDhMAK","a16Dm000000MOk8IAG","Lkadjsdfhasdkljfhaskjh38"
"a3gDm000000g1YRIAY","","Total Operating Expenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDiMAK","a16Dm000000MOkAIAW","Lkadjsdfhasdkljfhaskjh39"
"a3gDm000000g1YSIAY","","Potential Gross Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDgMAK","a16Dm000000MOkIIAW","Lkadjsdfhasdkljfhaskjh40"
"a3gDm000000g1YTIAY","","Total Vacancy Amount","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9XMAS","a16Dm000000MOkJIAW","Lkadjsdfhasdkljfhaskjh41"
"a3gDm000000g1YUIAY","","Effective Gross Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDhMAK","a16Dm000000MOkKIAW","Lkadjsdfhasdkljfhaskjh42"
"a3gDm000000g1YVIAY","","Total Operating Expenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDiMAK","a16Dm000000MOkLIAW","Lkadjsdfhasdkljfhaskjh43"
"a3gDm000000g1YWIAY","","Net Operating Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDkMAK","a16Dm000000MOkMIAW","Lkadjsdfhasdkljfhaskjh44"
"a3gDm000000g1YXIAY","","Cash Flow After Debt Service","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDjMAK","a16Dm000000MOkNIAW","Lkadjsdfhasdkljfhaskjh45"
"a3gDm000000g1YYIAY","","Debt Service Coverage Ratio","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDlMAK","a16Dm000000MOkOIAW","Lkadjsdfhasdkljfhaskjh46"
"a3gDm000000g1YZIAY","","Estimated Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDmMAK","a16Dm000000MOkPIAW","Lkadjsdfhasdkljfhaskjh47"
"a3gDm000000g1YaIAI","","Loan to Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDeMAK","a16Dm000000MOkRIAW","Lkadjsdfhasdkljfhaskjh48"
"a3gDm000000g1YbIAI","","Max Loan Policy LTV","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDfMAK","a16Dm000000MOkSIAW","Lkadjsdfhasdkljfhaskjh49"
"a3gDm000000g1YcIAI","","Max Annual Payment Given Policy DSCR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDnMAK","a16Dm000000MOkTIAW","Lkadjsdfhasdkljfhaskjh50"
"a3gDm000000g1YdIAI","","Max Loan Given Policy DSCR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDoMAK","a16Dm000000MOkQIAW","Lkadjsdfhasdkljfhaskjh51"
"a3gDm000000g1YeIAI","","REVPAR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDpMAK","a16Dm000000MOkWIAW","Lkadjsdfhasdkljfhaskjh52"
"a3gDm000000g1YfIAI","","Debt Service Coverage Ratio","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDlMAK","a16Dm000000MOkXIAW","Lkadjsdfhasdkljfhaskjh53"
"a3gDm000000g1YgIAI","","Total Occupancy Percentage","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDqMAK","a16Dm000000MOkUIAW","Lkadjsdfhasdkljfhaskjh54"
"a3gDm000000g1YhIAI","","Estimated Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDmMAK","a16Dm000000MOkVIAW","Lkadjsdfhasdkljfhaskjh55"
"a3gDm000000g1YiIAI","","Debt Service","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9VMAS","a16Dm000000MOkjIAG","Lkadjsdfhasdkljfhaskjh56"
"a3gDm000000g1YjIAI","","Gross Hotel Revenue","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDrMAK","a16Dm000000MOkdIAG","Lkadjsdfhasdkljfhaskjh57"
"a3gDm000000g1YkIAI","","Effective Gross Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDhMAK","a16Dm000000MOkeIAG","Lkadjsdfhasdkljfhaskjh58"
"a3gDm000000g1YlIAI","","Total Operating Expenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDiMAK","a16Dm000000MOkfIAG","Lkadjsdfhasdkljfhaskjh59"
"a3gDm000000g1YmIAI","","Net Operating Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDkMAK","a16Dm000000MOkgIAG","Lkadjsdfhasdkljfhaskjh60"
"a3gDm000000g1YnIAI","","Total Departmental Expenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDsMAK","a16Dm000000MOkaIAG","Lkadjsdfhasdkljfhaskjh61"
"a3gDm000000g1YoIAI","","Loan to Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDeMAK","a16Dm000000MOkiIAG","Lkadjsdfhasdkljfhaskjh62"
